"","Country","Year","Age_Group","Grouped_Death_Count","Grouped_Pop_Count","Death_Rate"
"28094","Slovakia",1959,"[15,20)",294,320290.11,0.917917821440069
"28095","Slovakia",1959,"[20,25)",372,286348.21,1.29911760230665
"28096","Slovakia",1959,"[25,30)",405,298320.64,1.35759966189399
"28097","Slovakia",1959,"[30,35)",534,298176.74,1.7908841581674
"28098","Slovakia",1959,"[35,40)",595,303426.68,1.96093501072483
"28099","Slovakia",1959,"[40,45)",511,164149.43,3.1130172063345
"28100","Slovakia",1959,"[45,50)",1173,251640.64,4.66140922229414
"28101","Slovakia",1959,"[50,55)",1674,236420.95,7.08059078520749
"28102","Slovakia",1959,"[55,60)",2412,207094.89,11.6468349363908
"28103","Slovakia",1959,"[60,65)",3239,163040.47,19.8662332119136
"28104","Slovakia",1959,"[65,70)",3369,109706.42,30.7092328780759
"28105","Slovakia",1959,"[70,75)",4359,79492.76,54.8351824744794
"28106","Slovakia",1959,"[75,80)",4446,51564.73,86.2217255864619
"28107","Slovakia",1959,"[80,85)",3735,25944.96,143.958595426626
"28108","Slovakia",1959,"[85,90)",2227,9344.33,238.32634335474
"28109","Slovakia",1959,"[90,95)",686,1909.21,359.310919175994
"28110","Slovakia",1959,"[95,100)",94,206.67,454.831373687521
"28111","Slovakia",1959,"[100,Inf)",12,7.7,1558.44155844156
"28112","Slovakia",1960,"[0,5)",3099,448201.46,6.9143014393572
"28113","Slovakia",1960,"[5,10)",206,464038.85,0.443928347809672
"28114","Slovakia",1960,"[10,15)",172,396456.69,0.433843101499939
"28115","Slovakia",1960,"[15,20)",252,321229.7,0.784485369814808
