"","Country","Year","Type","Birth_Count","Death_Count","Pop_Count","Birth_Rate","Death_Rate"
"8375","Switzerland",1917,"Male",36796,27036,1881433.47,19.5574281986171,14.3698942487719
"8376","Switzerland",1917,"Total",72065,53314.01,3878361.5,18.5813003764605,13.7465293010979
"8377","Switzerland",1918,"Female",35354,35720.01,1994911.65,17.7220880934752,17.9055598778021
"8378","Switzerland",1918,"Male",37304,39314,1869003.5,19.9592991666415,21.0347385652301
"8379","Switzerland",1918,"Total",72658,75034.01,3863915.15,18.8042431521821,19.4191660756319
"8380","Switzerland",1919,"Female",35279,28206,2000090.72,17.6386999085721,14.102360316936
"8381","Switzerland",1919,"Male",36846,26726,1868421.96,19.7203847893117,14.3040493914983
"8382","Switzerland",1919,"Total",72125,54932,3868512.68,18.6441162188462,14.199772507919
"8383","Switzerland",1920,"Female",39322,28369.01,2009922.56,19.5639378265399,14.1144791170462
"8384","Switzerland",1920,"Male",41868,27623,1872557.57,22.3587251312119,14.7514823803254
"8385","Switzerland",1920,"Total",81190,55992.01,3882480.13,20.9118906681951,14.4217119277311
"8386","Switzerland",1921,"Female",39456,24640.99,2022929.46,19.5043874639109,12.1808449020264
"8387","Switzerland",1921,"Male",41352,24877,1884847.78,21.939172191401,13.198413295741
"8388","Switzerland",1921,"Total",80808,49517.99,3907777.24,20.6787631528352,12.6716511609551
"8389","Switzerland",1922,"Female",37168,25641,2033038.32,18.281996770233,12.612157748212
"8390","Switzerland",1922,"Male",39122,24651,1895176.2,20.6429354695358,13.0072338392599
"8391","Switzerland",1922,"Total",76290,50292,3928214.52,19.4210371179016,12.8027631240465
"8392","Switzerland",1923,"Female",36774,22663,2045222.25,17.9804419788607,11.080947315139
"8393","Switzerland",1923,"Male",38777,23320,1906276.41,20.3417509635971,12.2332731379706
"8394","Switzerland",1923,"Total",75551,45983,3951498.66,19.1195813286699,11.6368507132431
"8395","Switzerland",1924,"Female",36102,24519,2055065.87,17.5673201170919,11.9310044305295
"8396","Switzerland",1924,"Male",37406,24469.01,1914946.6,19.5337039685597,12.7779072272825
"8397","Switzerland",1924,"Total",73508,48988.01,3970012.47,18.5158108583976,12.339510359271
"8398","Switzerland",1925,"Female",35450,23893,2065024.59,17.1668657950461,11.5703222691406
"8399","Switzerland",1925,"Male",37120,23984,1923888.44,19.2942580392031,12.4664193106748
"8400","Switzerland",1925,"Total",72570,47877,3988913.03,18.1929261064887,12.0025178889398
"8401","Switzerland",1926,"Female",35269,23167,2075811.71,16.9904620106416,11.1604534690673
"8402","Switzerland",1926,"Male",36849,23285,1933466.61,19.0585137645589,12.043135309174
"8403","Switzerland",1926,"Total",72118,46452,4009278.32,17.9877759147437,11.5861250560425
"8404","Switzerland",1927,"Female",33694,24724,2083128.24,16.174712316319,11.8686884106568
"8405","Switzerland",1927,"Male",35839,24478,1940506.28,18.4688915307195,12.6142338482924
"8406","Switzerland",1927,"Total",69533,49202,4023634.52,17.2811421252048,12.2282478081533
"8407","Switzerland",1928,"Female",34005,23784,2091668.07,16.2573596106002,11.3708290245115
"8408","Switzerland",1928,"Male",35589,24279,1947518.24,18.274026537487,12.4666354857863
"8409","Switzerland",1928,"Total",69594,48063,4039186.31,17.2297078319222,11.8991787729643
"8410","Switzerland",1929,"Female",33891,24816,2099116.16,16.1453666289721,11.8221185053427
"8411","Switzerland",1929,"Male",35115,25622.01,1952561.19,17.9840714748612,13.1222571314142
"8412","Switzerland",1929,"Total",69006,50438.01,4051677.35,17.0314647586635,12.4486738807077
"8413","Switzerland",1930,"Female",33989,22816,2109172.02,16.1148543967504,10.8175150171014
"8414","Switzerland",1930,"Male",35866,24123,1960325.99,18.2959365855268,12.3056063751927
"8415","Switzerland",1930,"Total",69855,46939,4069498.01,17.165507841101,11.5343464684481
"8416","Switzerland",1931,"Female",33298,24424,2120398.01,15.7036555604011,11.5185922099597
"8417","Switzerland",1931,"Male",34951,24990,1971049.99,17.7321732971369,12.678521664486
"8418","Switzerland",1931,"Total",68249,49414,4091448,16.680891459454,12.0773867833589
"8419","Switzerland",1932,"Female",33435,24732.99,2129224,15.7029039687698,11.6159643137594
"8420","Switzerland",1932,"Male",35215,25178,1981235.99,17.7742581791077,12.708228664875
"8421","Switzerland",1932,"Total",68650,49910.99,4110459.99,16.7012938131044,12.1424342096564
"8422","Switzerland",1933,"Female",33195,23275,2143544.02,15.4860360647037,10.8581861547215
"8423","Switzerland",1933,"Male",34314,23906.01,1992835.99,17.218677388499,11.9959746411445
"8424","Switzerland",1933,"Total",67509,47181.01,4136380.01,16.3207925376276,11.4063528703689
"8425","Switzerland",1934,"Female",32686,22978,2155299.01,15.1654131739243,10.6611657563003
"8426","Switzerland",1934,"Male",34591,23828,2004076,17.2603234607869,11.8897686514883
"8427","Switzerland",1934,"Total",67277,46806,4159375.01,16.1747858363942,11.2531329556649
"8428","Switzerland",1935,"Female",32137,24813,2164587.02,14.8467119607878,11.4631566071204
"8429","Switzerland",1935,"Male",34241,25420.01,2013421,17.0063786957621,12.6252830381723
"8430","Switzerland",1935,"Total",66378,50233.01,4178008.02,15.887475486464,12.0231961641854
"8431","Switzerland",1936,"Female",31747,23215.99,2175488.01,14.5930475617744,10.6716239727747
"8432","Switzerland",1936,"Male",33219,24434.01,2022837.99,16.4219775207999,12.0790741130979
"8433","Switzerland",1936,"Total",64966,47650,4198326,15.4742628371403,11.3497617860071
"8434","Switzerland",1937,"Female",30529,23271,2185058.01,13.9717114421141,10.6500604988515
"8435","Switzerland",1937,"Male",31951,24003,2031673.99,15.7264404413623,11.8143954778887
"8436","Switzerland",1937,"Total",62480,47274,4216732,14.8171617261899,11.2110515916117
"8437","Switzerland",1938,"Female",31083,24081,2194292.01,14.1653890450068,10.9743825754531
"8438","Switzerland",1938,"Male",32707,24495,2040491,16.0289851805276,12.0044636315475
"8439","Switzerland",1938,"Total",63790,48576,4234783.01,15.0633455951265,11.4707175988221
"8440","Switzerland",1939,"Female",31086,24330,2203475.01,14.1077161569443,11.0416500707217
"8441","Switzerland",1939,"Male",32751,25154,2048923,15.9844952689779,12.2766936580828
"8442","Switzerland",1939,"Total",63837,49484,4252398.01,15.0120002525352,11.6367282374869
"8443","Switzerland",1940,"Female",31483,25038,2212300.01,14.2308908636673,11.3176331812248
"8444","Switzerland",1940,"Male",32632,25720.99,2056290,15.8693569486794,12.5084448205263
"8445","Switzerland",1940,"Total",64115,50758.99,4268590.01,15.0201822732561,11.8912778882692
"8446","Switzerland",1941,"Female",35216,23195.99,2226580.02,15.8161843202024,10.417766166787
"8447","Switzerland",1941,"Male",36710,24140,2069544.99,17.7381985786161,11.6643997190899
"8448","Switzerland",1941,"Total",71926,47335.99,4296125.01,16.7420640303947,11.0182990229141
"8449","Switzerland",1942,"Female",38511,22823.01,2241305.02,17.1824002785663,10.1829112041163
"8450","Switzerland",1942,"Male",40364,24105,2085495.99,19.354628440211,11.5584015100408
"8451","Switzerland",1942,"Total",78875,46928.01,4326801.01,18.2294031589865,10.8458905069914
"8452","Switzerland",1943,"Female",40609,23127,2257786.99,17.9861962974638,10.2432160794761
"8453","Switzerland",1943,"Male",42440,24282,2103319,20.1776335401335,11.5446111597908
"8454","Switzerland",1943,"Total",83049,47409,4361105.99,19.0431051642476,10.8708662684898
"8455","Switzerland",1944,"Female",41632,25693.01,2272583,18.3192429055396,11.3056420821594
"8456","Switzerland",1944,"Male",43995,26643,2120153.99,20.7508512152931,12.5665400370282
"8457","Switzerland",1944,"Total",85627,52336.01,4392736.99,19.4928583693785,11.9142143313251
"8458","Switzerland",1945,"Female",42862,25320,2288818.99,18.7266883870096,11.06247375202
"8459","Switzerland",1945,"Male",45660,25766.01,2139596.99,21.3404674868233,12.0424594540115
"8460","Switzerland",1945,"Total",88522,51086.01,4428415.98,19.9895403683373,11.535955572087
"8461","Switzerland",1946,"Female",43344,25287,2321353,18.6718693796247,10.8932161545444
"8462","Switzerland",1946,"Male",45782,24989.01,2169070,21.1067415989341,11.520610215438
"8463","Switzerland",1946,"Total",89126,50276.01,4490423,19.8480187723963,11.1962748275608
"8464","Switzerland",1947,"Female",42549,25589,2353216,18.0812131143082,10.8740549103865
"8465","Switzerland",1947,"Male",45175,25795,2196263,20.5690302117734,11.7449503998383
"8466","Switzerland",1947,"Total",87724,51384,4549479,19.2822079187529,11.2944800932151
"8467","Switzerland",1948,"Female",42806,24452.99,2386683.99,17.9353446787901,10.2455918347196
"8468","Switzerland",1948,"Male",44957,25226,2224405,20.2107979437198,11.3405607342188
"8469","Switzerland",1948,"Total",87763,49678.99,4611088.99,19.0330310671363,10.7738085531939
"8470","Switzerland",1949,"Female",41475,24405,2418403,17.1497471678624,10.0913702141454
"8471","Switzerland",1949,"Male",43833,25091.99,2249685,19.4840611018876,11.1535570535431
"8472","Switzerland",1949,"Total",85308,49496.99,4668088,18.2747197567826,10.6032684045374
"8473","Switzerland",1950,"Female",41115,23194,2444091,16.822205065196,9.4898266881225
"8474","Switzerland",1950,"Male",43661,24178,2273094,19.2077406389705,10.6366036776306
"8475","Switzerland",1950,"Total",84776,47372,4717185,17.971735261602,10.0424299661769
"8476","Switzerland",1951,"Female",39694,24391,2474469,16.0414214120282,9.85706428328664
"8477","Switzerland",1951,"Male",42209,25561,2304505,18.3158639273944,11.0917528927036
"8478","Switzerland",1951,"Total",81903,49952,4778974,17.1381974457279,10.4524527649659
"8479","Switzerland",1952,"Female",40649,23273,2506684,16.2162442493749,9.28437728888045
"8480","Switzerland",1952,"Male",42900,24352,2337529,18.352713485052,10.4178386663866
"8481","Switzerland",1952,"Total",83549,47625,4844213,17.2471771988556,9.83131831734071
"8482","Switzerland",1953,"Female",40458,24157,2537975,15.9410553689457,9.51821826456131
"8483","Switzerland",1953,"Male",42571,25527,2369165,17.9687780293901,10.7746822192629
"8484","Switzerland",1953,"Total",83029,49684,4907140,16.9200389636326,10.1248385006338
"8485","Switzerland",1954,"Female",41027,23895,2569538,15.9666835049725,9.29933707927262
"8486","Switzerland",1954,"Male",42714,25218,2401123,17.7891761479941,10.5025856651242
"8487","Switzerland",1954,"Total",83741,49113,4970661,16.8470551502104,9.88057725119456
"8488","Switzerland",1955,"Female",41523,24640,2600884,15.9649565301644,9.47370201823688
"8489","Switzerland",1955,"Male",43808,25726,2433179,18.0044295960141,10.5729993559865
"8490","Switzerland",1955,"Total",85331,50366,5034063,16.9507215146096,10.0050396667662
"8491","Switzerland",1956,"Female",42663,25159,2632059,16.2089831572924,9.55867630626821
"8492","Switzerland",1956,"Male",45249,26414,2465686,18.3514851444993,10.712637375562
"8493","Switzerland",1956,"Total",87912,51573,5097745,17.2452721742653,10.1168261652947
"8494","Switzerland",1957,"Female",44237,24460,2664789,16.6005638720364,9.17896313741914
"8495","Switzerland",1957,"Male",46586,26611,2498530,18.6453634737226,10.6506625896027
"8496","Switzerland",1957,"Total",90823,51071,5163319,17.5900423739072,9.89111848406035
"8497","Switzerland",1958,"Female",44490,23726,2698017,16.4898886849119,8.79386601344617
"8498","Switzerland",1958,"Male",46931,25555,2532397,18.5322443518927,10.0912297716353
"8499","Switzerland",1958,"Total",91421,49281,5230414,17.4787311291229,9.42200751221605
"8500","Switzerland",1959,"Female",45248,24028,2730671,16.5702862043798,8.79930244251321
"8501","Switzerland",1959,"Male",47725,26049,2565323,18.6038951040473,10.1542768688387
"8502","Switzerland",1959,"Total",92973,50077,5295994,17.5553446623995,9.45563760079789
"8503","Switzerland",1960,"Female",46185,25062,2763119,16.7148067093744,9.07018481650627
"8504","Switzerland",1960,"Male",48187,27032,2597321,18.5525778292325,10.4076469562291
"8505","Switzerland",1960,"Total",94372,52094,5360440,17.6052712090799,9.71823208542582
"8506","Switzerland",1961,"Female",48581,24081,2836123,17.1293699180184,8.49081651254195
"8507","Switzerland",1961,"Male",50657,26923,2672692,18.9535494550064,10.0733642335144
"8508","Switzerland",1961,"Total",99238,51004,5508815,18.0144005561995,9.25861550986918
"8509","Switzerland",1962,"Female",50870,26314,2899302,17.5456023553255,9.07597759736654
"8510","Switzerland",1962,"Male",53452,28811,2740223,19.5064416290207,10.5141077934168
"8511","Switzerland",1962,"Total",104322,55125,5639525,18.498366440436,9.77475939906286
"8512","Switzerland",1963,"Female",53746,26978,2952561,18.2031802221868,9.13715245849281
"8513","Switzerland",1963,"Male",56247,30027,2797160,20.1086101617355,10.7348167426962
"8514","Switzerland",1963,"Total",109993,57005,5749721,19.1301456192396,9.91439410712276
"8515","Switzerland",1964,"Female",55034,25300,2991105,18.3992203550193,8.45841252647433
"8516","Switzerland",1964,"Male",57856,28311,2838556,20.3821943269747,9.97373312346137
"8517","Switzerland",1964,"Total",112890,53611,5829661,19.3647623764058,9.19624657420045
"8518","Switzerland",1965,"Female",54187,26496,3017074,17.9601163246245,8.78201860478066
"8519","Switzerland",1965,"Male",57648,29051,2867261,20.1055990368508,10.1319691510469
"8520","Switzerland",1965,"Total",111835,55547,5884335,19.0055460812479,9.4398092562711
"8521","Switzerland",1966,"Female",53323,26713,3049877,17.4836558982543,8.75871387600221
"8522","Switzerland",1966,"Male",56415,29092,2902851,19.4343423069252,10.0218716014015
"8523","Switzerland",1966,"Total",109738,55805,5952728,18.4349091710557,9.37469341787496
"8524","Switzerland",1967,"Female",52402,26129,3088181,16.9685649901997,8.46096779949103
"8525","Switzerland",1967,"Male",55015,29014,2943661,18.6893123902515,9.85643387604755
"8526","Switzerland",1967,"Total",107417,55143,6031842,17.8083245549204,9.14198349359947
"8527","Switzerland",1968,"Female",51191,27363,3123361,16.3897160782887,8.76075484069885
"8528","Switzerland",1968,"Male",53939,30011,2981104,18.0936324261079,10.0670758215748
"8529","Switzerland",1968,"Total",105130,57374,6104465,17.2218204216094,9.39869423446608
"8530","Switzerland",1969,"Female",49990,27555,3154992,15.8447311435338,8.73377808881924
"8531","Switzerland",1969,"Male",52530,30447,3014032,17.4284811840087,10.1017507445176
"8532","Switzerland",1969,"Total",102520,58002,6169024,16.6185121017522,9.40213557282319
"8533","Switzerland",1970,"Female",47981,27137,3167991,15.1455607039288,8.56599655743972
"8534","Switzerland",1970,"Male",51235,29954,3025325,16.9353705800203,9.9010850073959
"8535","Switzerland",1970,"Total",99216,57091,6193316,16.0198510781623,9.21816358151271
"8536","Switzerland",1971,"Female",46850,27513,3188659,14.6926968358799,8.62839206073776
"8537","Switzerland",1971,"Male",49411,30343,3045302,16.2253201817094,9.96387222022643
"8538","Switzerland",1971,"Total",96261,57856,6233961,15.4413863031867,9.28077670039963
"8539","Switzerland",1972,"Female",44163,26802,3217511,13.7258271999692,8.33004145129574
"8540","Switzerland",1972,"Male",47179,29687,3070687,15.3643142397776,9.66786911202607
"8541","Switzerland",1972,"Total",91342,56489,6288198,14.5259420902459,8.98333672063125
"8542","Switzerland",1973,"Female",42438,27273,3239631,13.0996400515985,8.41855137205441
"8543","Switzerland",1973,"Male",45080,29717,3086773,14.604248514549,9.62720614700206
"8544","Switzerland",1973,"Total",87518,56990,6326404,13.8337671764244,9.0082770559705
"8545","Switzerland",1974,"Female",41021,26578,3256457,12.5968191810916,8.16163087674733
"8546","Switzerland",1974,"Male",43486,29825,3099450,14.0302311700463,9.62267499072416
"8547","Switzerland",1974,"Total",84507,56403,6355907,13.2958207223611,8.87410718879304
"8548","Switzerland",1975,"Female",38055,26235,3240932,11.741992735423,8.09489369107405
"8549","Switzerland",1975,"Male",40409,29689,3079547,13.1217351123396,9.64070364894577
"8550","Switzerland",1975,"Total",78464,55924,6320479,12.4142489833445,8.84806357239697
"8551","Switzerland",1976,"Female",36499,26901,3223879,11.3214546823873,8.34429580018357
"8552","Switzerland",1976,"Male",37700,30194,3059636,12.3217271597014,9.8684941607433
"8553","Switzerland",1976,"Total",74199,57095,6283515,11.8085180030604,9.08647468813236
"8554","Switzerland",1977,"Female",35300,26079,3222748,10.9533851235033,8.09216234095871
"8555","Switzerland",1977,"Male",37529,29579,3055245,12.2834666286992,9.68138398066276
"8556","Switzerland",1977,"Total",72829,55658,6277993,11.6006819376829,8.86557216613653
"8557","Switzerland",1978,"Female",34648,27188,3227422,10.7355034451646,8.42406106173906
"8558","Switzerland",1978,"Male",36727,30530,3057468,12.0122271107989,9.98538660093908
"8559","Switzerland",1978,"Total",71375,57718,6284890,11.3566028999712,9.18361339657496
"8560","Switzerland",1979,"Female",35134,27311,3237136,10.8534210487295,8.43677868337938
"8561","Switzerland",1979,"Male",36852,30143,3066204,12.0187697883115,9.83072228723203
"8562","Switzerland",1979,"Total",71986,57454,6303340,11.4202946374462,9.11485022226312
"8563","Switzerland",1980,"Female",35944,28250,3252935,11.0497135663639,8.68446495241989
"8564","Switzerland",1980,"Male",37717,30847,3081824,12.2385314670792,10.0093321357741
"8565","Switzerland",1980,"Total",73661,59097,6334759,11.6280666715182,9.32900525497497
"8566","Switzerland",1981,"Female",35682,28563,3270795,10.9092743507312,8.73273928815471
"8567","Switzerland",1981,"Male",38065,31200,3101707,12.2722745894438,10.0589772019085
